,mpg,milage,maketype,car_id,region,price,make,type,scrapedate,alder,ccm2,doors,aldercat,navn
132,23.3,131000.0,"Ford Fiesta 1,0 SCTi 100 Titanium 5d",5359209,Syd- og Sønderjylland,79900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,8,1000.0,5d,veteran,Region Syddanmark
133,16.9,39000.0,"Volvo XC40 1,5 T3 163 Momentum aut. 5d",5501934,Syd- og Vestsjælland,399900.0,Volvo,XC40,2022-11-08 22:29:38.772658,2,1500.0,5d,veteran,Region Sjælland
134,15.4,38379.0,"Ford C-MAX 1,5 SCTi 150 Titanium aut. 5d",5534359,Vestjylland,199900.0,Ford,C-MAX,2022-11-08 22:29:38.772658,6,1500.0,5d,veteran,Region Syddanmark
135,26.2,53000.0,"Toyota Aygo 1,0 VVT-i x-pression x-shift 5d",5602654,Fyn,119900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,2,1000.0,5d,veteran,Region Syddanmark
136,15.4,96000.0,"Ford S-MAX 1,5 SCTi 160 Titanium 7prs 5d",5587489,Syd- og Sønderjylland,244700.0,Ford,S-MAX,2022-11-08 22:29:38.772658,7,1500.0,5d,veteran,Region Syddanmark
137,27.5,21500.0,"Ford Fiesta 1,0 EcoBoost mHEV ST-Line 5d",5615891,Nordjylland,194900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,1,1000.0,5d,veteran,Region Nordjylland
138,20.8,64000.0,"Ford Focus 1,0 SCTi 125 Titanium stc. 5d",5587460,Vestjylland,159700.0,Ford,Focus,2022-11-08 22:29:38.772658,5,1000.0,5d,veteran,Region Syddanmark
139,23.3,135000.0,"Toyota Yaris 1,0 VVT-i T2 Exclusive 5d",5517444,Syd- og Sønderjylland,104900.0,Toyota,Yaris,2022-11-08 22:29:38.772658,5,1000.0,5d,veteran,Region Syddanmark
140,23.3,121000.0,"Ford Fiesta 1,0 SCTi 100 Trend 5d",5527903,Syd- og Sønderjylland,79900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,7,1000.0,5d,veteran,Region Syddanmark
141,14.3,104000.0,"Ford Fiesta 1,25 Flair 5d",5491538,Nordjylland,16000.0,Ford,Fiesta,2022-11-08 22:29:38.772658,24,1250.0,5d,veteran,Region Nordjylland
142,23.3,111000.0,"Ford Fiesta 1,0 EcoBoost Titanium 5d",5602577,Østjylland,129500.0,Ford,Fiesta,2022-11-08 22:29:38.772658,4,1000.0,5d,veteran,Region Midtjylland
143,16.1,143000.0,"Ford Kuga 1,5 SCTi 150 Titanium 5d",5623092,Syd- og Vestsjælland,159500.0,Ford,Kuga,2022-11-08 22:29:38.772658,6,1500.0,5d,veteran,Region Sjælland
144,14.9,122000.0,"Toyota Verso 1,8 VVT-i T2 Premium 7prs 5d",5557280,Østjylland,179700.0,Toyota,Verso,2022-11-08 22:29:38.772658,6,1800.0,5d,veteran,Region Midtjylland
145,10.2,404000.0,"Volvo V70 2,0 T aut. 5d",5477150,Østjylland,39500.0,Volvo,V70,2022-11-08 22:29:38.772658,18,2000.0,5d,veteran,Region Midtjylland
146,28.9,41000.0,"Toyota Aygo 1,0 VVT-i x-sky 5d",5602941,Syd- og Vestsjælland,109800.0,Toyota,Aygo,2022-11-08 22:29:38.772658,3,1000.0,5d,veteran,Region Sjælland
147,22.9,9000.0,"Ford Fiesta 1,1 Ti-VCT Connected 5d",5411429,Vestjylland,169000.0,Ford,Fiesta,2022-11-08 22:29:38.772658,0,1100.0,5d,veteran,Region Syddanmark
148,16.9,54000.0,"Ford Mondeo 1,5 SCTi 160 ST-Line 5d",5524419,Østjylland,239900.0,Ford,Mondeo,2022-11-08 22:29:38.772658,4,1500.0,5d,veteran,Region Midtjylland
149,26.3,104000.0,"Toyota Aygo 1,0 VVT-i x-wave Sky 5d",5602819,Nordsjælland,74900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,7,1000.0,5d,veteran,Region Sjælland
150,23.7,10000.0,"Ford Fiesta 1,0 EcoBoost mHEV Titanium 5d",5491154,København,209900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,1,1000.0,5d,veteran,Region Hovedstaden
151,21.2,2000.0,"Ford Puma 1,0 EcoBoost mHEV ST-Line X DCT 5d",5615771,Syd- og Vestsjælland,374900.0,Ford,Puma,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Sjælland
152,26.3,67000.0,"Toyota Aygo 1,0 VVT-i x-cellence 5d",5464492,Nordsjælland,90000.0,Toyota,Aygo,2022-11-08 22:29:38.772658,5,1000.0,5d,veteran,Region Sjælland
153,24.7,2500.0,"Toyota Aygo X 1,0 Active 5d",5622184,København,144900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Hovedstaden
154,20.8,144000.0,"Ford Focus 1,0 SCTi 125 Titanium stc. 5d",5590381,Syd- og Vestsjælland,119900.0,Ford,Focus,2022-11-08 22:29:38.772658,7,1000.0,5d,veteran,Region Sjælland
155,26.3,19000.0,"Toyota Aygo 1,0 VVT-i x-cellence 5d",5557193,Østjylland,94800.0,Toyota,Aygo,2022-11-08 22:29:38.772658,4,1000.0,5d,veteran,Region Midtjylland
156,22.2,83000.0,"Ford Fiesta 1,0 SCTi 140 Titanium 5d",5292171,Østjylland,114900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,5,1000.0,5d,veteran,Region Midtjylland
157,18.3,105000.0,"Ford Fiesta 1,5 EcoBoost ST2 3d",5602449,København,204900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,4,1500.0,3d,veteran,Region Hovedstaden
158,28.9,22000.0,"Toyota Aygo 1,0 VVT-i x-press 5d",5492230,Syd- og Vestsjælland,99900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,2,1000.0,5d,veteran,Region Sjælland
159,20.8,65000.0,"Ford Focus 1,0 SCTi 125 Titanium stc. 5d",5602441,Syd- og Vestsjælland,144800.0,Ford,Focus,2022-11-08 22:29:38.772658,7,1000.0,5d,veteran,Region Sjælland
160,23.3,62000.0,"Ford Fiesta 1,0 EcoBoost Titanium 5d",5450906,København,139900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,4,1000.0,5d,veteran,Region Hovedstaden
161,15.4,100000.0,"Toyota Avensis 1,8 VVT-i T2 4d",5602442,Syd- og Vestsjælland,114800.0,Toyota,Avensis,2022-11-08 22:29:38.772658,10,1800.0,4d,veteran,Region Sjælland
162,22.2,137000.0,"Ford Fiesta 1,0 SCTi 140 Red Edition 3d",5602397,Syd- og Sønderjylland,109900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,7,1000.0,3d,veteran,Region Syddanmark
163,22.4,18000.0,"Ford Puma 1,0 EcoBoost mHEV Titanium 5d",5587285,Østjylland,249900.0,Ford,Puma,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Midtjylland
164,23.3,140000.0,"Ford Fiesta 1,0 SCTi 125 Titanium X 5d",5610924,Syd- og Vestsjælland,79500.0,Ford,Fiesta,2022-11-08 22:29:38.772658,8,1000.0,5d,veteran,Region Sjælland
165,24.2,2500.0,"Ford Fiesta 1,0 EcoBoost mHEV ST-Line 5d",5572395,Syd- og Sønderjylland,229900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Syddanmark
166,25.8,5000.0,"Toyota Aygo X 1,0 Active 5d",5491050,København,144990.0,Toyota,Aygo,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Hovedstaden
167,22.8,2000.0,"Ford Fiesta 1,0 EcoBoost mHEV Titanium DCT 5d",5615686,Syd- og Vestsjælland,254900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Sjælland
168,21.2,100.0,"Ford Puma 1,0 EcoBoost mHEV ST-Line DCT 5d",5617136,Syd- og Sønderjylland,334900.0,Ford,Puma,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Syddanmark
169,26.3,87270.0,"Toyota Aygo 1,0 VVT-i x-play 5d",5609441,Østjylland,69900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,7,1000.0,5d,veteran,Region Midtjylland
170,20.8,97000.0,"Ford Focus 1,0 SCTi 125 Business stc. 5d",5579958,Syd- og Vestsjælland,132500.0,Ford,Focus,2022-11-08 22:29:38.772658,6,1000.0,5d,veteran,Region Sjælland
171,15.4,114000.0,"Toyota Avensis 1,8 VVT-i T2 Premium Touring Sports 5d",5579943,Syd- og Vestsjælland,184500.0,Toyota,Avensis,2022-11-08 22:29:38.772658,7,1800.0,5d,veteran,Region Sjælland
172,26.3,76500.0,"Toyota Aygo 1,0 VVT-i x-clusiv 3d",5517273,København,79900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,7,1000.0,3d,veteran,Region Hovedstaden
173,23.8,10.0,"Toyota Yaris 1,0 Active 5d",5594438,København,184900.0,Toyota,Yaris,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Hovedstaden
174,19.2,113000.0,"Ford Grand C-MAX 1,0 SCTi 125 Edition 5d",5490969,Syd- og Vestsjælland,149900.0,Ford,Grand,2022-11-08 22:29:38.772658,8,1000.0,5d,veteran,Region Sjælland
175,19.8,7000.0,"Ford Focus 1,0 EcoBoost Titanium X aut. 5d",5615625,København,269900.0,Ford,Focus,2022-11-08 22:29:38.772658,1,1000.0,5d,veteran,Region Hovedstaden
176,19.3,38000.0,"Volvo V40 1,5 T3 152 Business aut. 5d",5602277,Østjylland,274900.0,Volvo,V40,2022-11-08 22:29:38.772658,3,1500.0,5d,veteran,Region Midtjylland
177,26.3,88000.0,"Toyota Aygo 1,0 VVT-i x-wave Sky 5d",5425585,Syd- og Vestsjælland,79600.0,Toyota,Aygo,2022-11-08 22:29:38.772658,6,1000.0,5d,veteran,Region Sjælland
178,23.3,12000.0,"Ford Focus 1,0 EcoBoost mHEV Titanium X stc. 5d",5511256,Østjylland,274900.0,Ford,Focus,2022-11-08 22:29:38.772658,1,1000.0,5d,veteran,Region Midtjylland
179,23.3,52000.0,"Ford Fiesta 1,0 65 Trend 3d",5572243,Syd- og Sønderjylland,79800.0,Ford,Fiesta,2022-11-08 22:29:38.772658,9,1000.0,3d,veteran,Region Syddanmark
180,26.3,53000.0,"Toyota Aygo 1,0 VVT-i x-wave Sky 5d",5517233,Fyn,79800.0,Toyota,Aygo,2022-11-08 22:29:38.772658,7,1000.0,5d,veteran,Region Syddanmark
181,22.0,0.0,"Ford Focus 1,0 EcoBoost mHEV Titanium stc. 5d",5615552,Nordsjælland,4995.0,Ford,Focus,2022-11-08 22:29:38.772658,-1,1000.0,5d,veteran,Region Sjælland
182,9.3,37000.0,"Volvo XC60 3,0 T6 304 Summum aut. AWD 5d",5517198,Syd- og Vestsjælland,399800.0,Volvo,XC60,2022-11-08 22:29:38.772658,6,3000.0,5d,veteran,Region Sjælland
183,22.0,42000.0,"Ford Fiesta 1,0 EcoBoost ST-Line 5d",5556966,Østjylland,189900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,3,1000.0,5d,veteran,Region Midtjylland
184,18.5,202000.0,"Ford Fiesta 1,25 60 Trend 5d",5579782,København,39900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,10,1250.0,5d,veteran,Region Hovedstaden
185,22.2,129900.0,"Ford Fiesta 1,0 SCTi 140 Red Edition 3d",5569539,Østjylland,97500.0,Ford,Fiesta,2022-11-08 22:29:38.772658,8,1000.0,3d,veteran,Region Midtjylland
186,15.6,156900.0,"Ford C-MAX 1,6 SCTi 150 Titanium 5d",5556802,Østjylland,94900.0,Ford,C-MAX,2022-11-08 22:29:38.772658,11,1600.0,5d,veteran,Region Midtjylland
187,13.3,150000.0,"Toyota Corolla Verso 1,6 VVT-i Terra 5d",5462986,Østjylland,69900.0,Toyota,Corolla,2022-11-08 22:29:38.772658,13,1600.0,5d,veteran,Region Midtjylland
188,15.2,119000.0,"Toyota Avensis 1,8 VVT-i T2 Touch stc. 5d",5450449,Syd- og Sønderjylland,129200.0,Toyota,Avensis,2022-11-08 22:29:38.772658,10,1800.0,5d,veteran,Region Syddanmark
189,9.6,377000.0,"Volvo V70 2,5 T Momentum aut. 5d",5615338,Nordjylland,49800.0,Volvo,V70,2022-11-08 22:29:38.772658,15,2500.0,5d,veteran,Region Nordjylland
190,10.3,158000.0,"Volvo V70 2,5 T 230 aut. 5d",5541901,Syd- og Vestsjælland,179900.0,Volvo,V70,2022-11-08 22:29:38.772658,11,2500.0,5d,veteran,Region Sjælland
191,22.8,2300.0,"Toyota Yaris 1,5 Active Tech+ CVT 5d",5556659,Syd- og Sønderjylland,244900.0,Toyota,Yaris,2022-11-08 22:29:38.772658,0,1500.0,5d,veteran,Region Syddanmark
192,9.3,133000.0,"Ford Mustang 3,7 Coupé 2d",5571912,Syd- og Vestsjælland,379000.0,Ford,Mustang,2022-11-08 22:29:38.772658,8,3700.0,2d,veteran,Region Sjælland
193,13.3,163000.0,"Toyota Corolla Verso 1,6 VVT-i Terra 5d",5621773,Vestjylland,63720.0,Toyota,Corolla,2022-11-08 22:29:38.772658,13,1600.0,5d,veteran,Region Syddanmark
194,22.9,26000.0,"Ford Focus 1,0 EcoBoost Titanium stc. 5d",5505381,Syd- og Sønderjylland,229900.0,Ford,Focus,2022-11-08 22:29:38.772658,3,1000.0,5d,veteran,Region Syddanmark
195,16.9,88000.0,"Ford Mondeo 1,5 SCTi 160 Trend stc. 5d",5621749,Nordsjælland,169800.0,Ford,Mondeo,2022-11-08 22:29:38.772658,6,1500.0,5d,veteran,Region Sjælland
196,15.4,157000.0,"Ford S-MAX 1,5 SCTi 160 Titanium 5d",5476859,Østjylland,199500.0,Ford,S-MAX,2022-11-08 22:29:38.772658,6,1500.0,5d,veteran,Region Midtjylland
197,23.3,86000.0,"Ford Fiesta 1,0 SCTi 100 Titanium 5d",5586759,Syd- og Sønderjylland,94800.0,Ford,Fiesta,2022-11-08 22:29:38.772658,7,1000.0,5d,veteran,Region Syddanmark
198,11.0,70000.0,"Volvo S40 1,8 aut. 4d",5621745,København,34900.0,Volvo,S40,2022-11-08 22:29:38.772658,24,1800.0,4d,veteran,Region Hovedstaden
199,13.0,248000.0,"Toyota Corolla Verso 1,8 Sol 7prs 5d",5060552,København,44900.0,Toyota,Corolla,2022-11-08 22:29:38.772658,17,1800.0,5d,veteran,Region Hovedstaden
200,22.9,43000.0,"Ford Focus 1,0 EcoBoost Titanium stc. 5d",5599241,Nordjylland,249800.0,Ford,Focus,2022-11-08 22:29:38.772658,3,1000.0,5d,veteran,Region Nordjylland
201,26.3,51000.0,"Toyota Aygo 1,0 VVT-i x-cellence 5d",5516910,København,94300.0,Toyota,Aygo,2022-11-08 22:29:38.772658,4,1000.0,5d,veteran,Region Hovedstaden
202,26.3,111000.0,"Toyota Aygo 1,0 VVT-i x-sky 5d",5556576,Østjylland,74900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,5,1000.0,5d,veteran,Region Midtjylland
203,15.4,74000.0,"Ford C-MAX 1,5 SCTi 182 Titanium aut. 5d",5625617,Syd- og Sønderjylland,194700.0,Ford,C-MAX,2022-11-08 22:29:38.772658,6,1500.0,5d,veteran,Region Syddanmark
204,17.9,146000.0,"Toyota Yaris 1,0 Luna Komfort 3d",5621705,København,29900.0,Toyota,Yaris,2022-11-08 22:29:38.772658,19,1000.0,3d,veteran,Region Hovedstaden
205,10.2,118000.0,"Ford Mustang 2,3 EcoBoost Fastback aut. 2d",5586705,Syd- og Sønderjylland,399900.0,Ford,Mustang,2022-11-08 22:29:38.772658,7,2300.0,2d,veteran,Region Syddanmark
206,13.5,78000.0,"Ford Kuga 1,5 SCTi 182 Vignale aut. AWD 5d",5527341,København,259980.0,Ford,Kuga,2022-11-08 22:29:38.772658,6,1500.0,5d,veteran,Region Hovedstaden
207,15.4,86600.0,"Ford Mondeo 1,5 SCTi 160 Titanium stc. aut. 5d",5615182,Østjylland,209900.0,Ford,Mondeo,2022-11-08 22:29:38.772658,6,1500.0,5d,veteran,Region Midtjylland
208,24.2,10000.0,"Ford Fiesta 1,0 EcoBoost mHEV Titanium 5d",5476794,Vestjylland,189900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Syddanmark
209,23.3,8000.0,"Ford Focus 1,0 EcoBoost mHEV Titanium 5d",5476763,Vestjylland,249900.0,Ford,Focus,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Syddanmark
210,22.4,9000.0,"Ford Focus 1,0 EcoBoost mHEV ST-Line X stc. 5d",5615125,København,294900.0,Ford,Focus,2022-11-08 22:29:38.772658,1,1000.0,5d,veteran,Region Hovedstaden
211,23.3,6500.0,"Ford Focus 1,0 EcoBoost mHEV Titanium 5d",5476728,Vestjylland,249900.0,Ford,Focus,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Syddanmark
212,15.4,107000.0,"Ford S-MAX 1,5 SCTi 160 Titanium 7prs 5d",5601683,København,249900.0,Ford,S-MAX,2022-11-08 22:29:38.772658,4,1500.0,5d,veteran,Region Hovedstaden
213,28.9,32000.0,"Toyota Aygo 1,0 VVT-i x-pression 5d",5615050,København,104900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,3,1000.0,5d,veteran,Region Hovedstaden
214,23.3,75000.0,"Ford Fiesta 1,0 SCTi 100 Titanium 5d",5579240,Nordjylland,89800.0,Ford,Fiesta,2022-11-08 22:29:38.772658,8,1000.0,5d,veteran,Region Nordjylland
215,23.3,85000.0,"Toyota Aygo 1,0 VVT-i T2 5d",5601567,Nordjylland,53800.0,Toyota,Aygo,2022-11-08 22:29:38.772658,10,1000.0,5d,veteran,Region Nordjylland
216,13.9,190000.0,"Toyota Avensis 1,8 VVT-i Sol 4d",5621466,København,32000.0,Toyota,Avensis,2022-11-08 22:29:38.772658,18,1800.0,4d,veteran,Region Hovedstaden
217,19.6,141000.0,"Ford Focus 1,0 SCTi 125 Edition stc. ECO 5d",5556273,København,99800.0,Ford,Focus,2022-11-08 22:29:38.772658,8,1000.0,5d,veteran,Region Hovedstaden
218,21.2,14000.0,"Ford Puma 1,0 EcoBoost mHEV ST-Line DCT 5d",5556239,Nordjylland,309900.0,Ford,Puma,2022-11-08 22:29:38.772658,1,1000.0,5d,veteran,Region Nordjylland
219,8.8,42000.0,"Ford Mustang 5,0 V8 GT Convertible aut. 2d",5586343,Syd- og Vestsjælland,734900.0,Ford,Mustang,2022-11-08 22:29:38.772658,3,5000.0,2d,veteran,Region Sjælland
220,21.6,31000.0,"Toyota Yaris 1,5 VVT-iE T3 Smart 5d",5614861,København,169900.0,Toyota,Yaris,2022-11-08 22:29:38.772658,2,1500.0,5d,veteran,Region Hovedstaden
221,28.9,35000.0,"Toyota Aygo 1,0 VVT-i x-pression 5d",5614860,København,104900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,3,1000.0,5d,veteran,Region Hovedstaden
222,28.9,47000.0,"Toyota Aygo 1,0 VVT-i x-pression 5d",5614856,København,99900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,3,1000.0,5d,veteran,Region Hovedstaden
223,22.2,48000.0,"Ford Fiesta 1,0 EcoBoost ST-Line 5d",5571439,København,169900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,4,1000.0,5d,veteran,Region Hovedstaden
224,19.2,110000.0,"Toyota Yaris 1,3 TX M/M 5d",5571411,København,59999.0,Toyota,Yaris,2022-11-08 22:29:38.772658,11,1300.0,5d,veteran,Region Hovedstaden
225,23.3,85000.0,"Toyota Aygo 1,0 VVT-i T3 Air 5d",5586290,Fyn,50000.0,Toyota,Aygo,2022-11-08 22:29:38.772658,9,1000.0,5d,veteran,Region Syddanmark
226,26.3,99000.0,"Toyota Aygo 1,0 VVT-i x-wave Sky 5d",5601376,Syd- og Vestsjælland,71900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,6,1000.0,5d,veteran,Region Sjælland
227,23.3,75000.0,"Ford Fiesta 1,0 SCTi 100 Trend 5d",5503818,Syd- og Vestsjælland,89900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,6,1000.0,5d,veteran,Region Sjælland
228,21.6,24000.0,"Toyota Yaris 1,5 VVT-iE T3 Y20 5d",5556118,København,174900.0,Toyota,Yaris,2022-11-08 22:29:38.772658,3,1500.0,5d,veteran,Region Hovedstaden
229,22.4,43000.0,"Toyota Yaris 1,5 VVT-iE T3 Premium MDS 5d",5556087,København,189900.0,Toyota,Yaris,2022-11-08 22:29:38.772658,2,1500.0,5d,veteran,Region Hovedstaden
230,21.6,26000.0,"Toyota Yaris 1,5 VVT-iE T3 Smart 5d",5556090,København,169900.0,Toyota,Yaris,2022-11-08 22:29:38.772658,3,1500.0,5d,veteran,Region Hovedstaden
231,21.6,42000.0,"Toyota Yaris 1,5 VVT-iE T3 Smart 5d",5556084,København,159900.0,Toyota,Yaris,2022-11-08 22:29:38.772658,3,1500.0,5d,veteran,Region Hovedstaden
232,17.2,31000.0,"Volvo S60 1,5 T3 152 Momentum aut. 4d",5586203,Østjylland,279900.0,Volvo,S60,2022-11-08 22:29:38.772658,4,1500.0,4d,veteran,Region Midtjylland
233,12.3,256000.0,"Ford S-MAX 2,0 Trend 7prs 5d",5526882,Østjylland,59800.0,Ford,S-MAX,2022-11-08 22:29:38.772658,16,2000.0,5d,veteran,Region Midtjylland
234,23.7,18000.0,"Ford Focus 1,0 EcoBoost mHEV Titanium stc. 5d",5256200,Syd- og Vestsjælland,249700.0,Ford,Focus,2022-11-08 22:29:38.772658,1,1000.0,5d,veteran,Region Sjælland
235,23.3,137000.0,"Ford Fiesta 1,0 SCTi 100 Titanium 5d",5571319,Syd- og Vestsjælland,86900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,7,1000.0,5d,veteran,Region Sjælland
236,16.1,71000.0,"Ford Kuga 1,5 SCTi 150 Titanium 5d",5601243,Syd- og Vestsjælland,224900.0,Ford,Kuga,2022-11-08 22:29:38.772658,6,1500.0,5d,veteran,Region Sjælland
237,22.9,61000.0,"Ford Focus 1,0 EcoBoost Titanium stc. 5d",5533021,Østjylland,239900.0,Ford,Focus,2022-11-08 22:29:38.772658,3,1000.0,5d,veteran,Region Midtjylland
238,23.3,154000.0,"Toyota Yaris 1,0 VVT-i T1 Style 5d",5586063,Østjylland,59900.0,Toyota,Yaris,2022-11-08 22:29:38.772658,8,1000.0,5d,veteran,Region Midtjylland
239,20.4,182000.0,"Ford B-MAX 1,0 SCTi 100 Trend 5d",5503680,Nordsjælland,84500.0,Ford,B-MAX,2022-11-08 22:29:38.772658,9,1000.0,5d,veteran,Region Sjælland
240,22.0,4000.0,"Ford Focus 1,0 EcoBoost Connected stc. 5d",5541275,Østjylland,269900.0,Ford,Focus,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Midtjylland
241,22.0,4000.0,"Ford Focus 1,0 EcoBoost Connected stc. 5d",5541273,Østjylland,269900.0,Ford,Focus,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Midtjylland
242,22.0,4000.0,"Ford Focus 1,0 EcoBoost Connected stc. 5d",5541272,Østjylland,269900.0,Ford,Focus,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Midtjylland
243,22.2,185000.0,"Toyota Aygo 1,0 Air 5d",5571230,Syd- og Sønderjylland,27600.0,Toyota,Aygo,2022-11-08 22:29:38.772658,11,1000.0,5d,veteran,Region Syddanmark
244,20.4,161000.0,"Ford Ka 1,2 Titanium 3d",5571216,Syd- og Sønderjylland,42900.0,Ford,Ka,2022-11-08 22:29:38.772658,9,1200.0,3d,veteran,Region Syddanmark
245,15.2,260000.0,"Toyota Avensis 1,8 VVT-i T3 4d",5541228,Fyn,64900.0,Toyota,Avensis,2022-11-08 22:29:38.772658,11,1800.0,4d,veteran,Region Syddanmark
246,16.9,55000.0,"Ford Ka 1,3 70 3d",5526759,Syd- og Sønderjylland,24800.0,Ford,Ka,2022-11-08 22:29:38.772658,16,1300.0,3d,veteran,Region Syddanmark
247,10.5,194000.0,"Volvo V70 2,5 T Momentum 5d",5440573,Syd- og Vestsjælland,79900.0,Volvo,V70,2022-11-08 22:29:38.772658,15,2500.0,5d,veteran,Region Sjælland
248,16.1,99500.0,"Ford Kuga 1,5 SCTi 150 ST-Line 5d",5585966,Østjylland,249900.0,Ford,Kuga,2022-11-08 22:29:38.772658,4,1500.0,5d,veteran,Region Midtjylland
249,13.9,236000.0,"Toyota Avensis 1,8 VVT-i Sol stc. 5d",5526707,København,29999.0,Toyota,Avensis,2022-11-08 22:29:38.772658,18,1800.0,5d,veteran,Region Hovedstaden
250,11.8,148000.0,"Volvo S40 2,4 Summum 4d",5620998,Syd- og Vestsjælland,38900.0,Volvo,S40,2022-11-08 22:29:38.772658,17,2400.0,4d,veteran,Region Sjælland
251,14.9,90000.0,"Toyota Avensis 1,8 VVT-i T2 stc. E-CVT 5d",5482526,Syd- og Vestsjælland,120000.0,Toyota,Avensis,2022-11-08 22:29:38.772658,13,1800.0,5d,veteran,Region Sjælland
252,10.4,189000.0,"Toyota Avensis 2,4 Sol stc. aut. 5d",5436073,København,54900.0,Toyota,Avensis,2022-11-08 22:29:38.772658,16,2400.0,5d,veteran,Region Hovedstaden
253,13.0,55000.0,"Ford Focus 2,3 SCTi 350 RS 5d",5510275,København,399900.0,Ford,Focus,2022-11-08 22:29:38.772658,5,2300.0,5d,veteran,Region Hovedstaden
254,14.1,196000.0,"Toyota Auris 1,6 Luna 5d",5601024,København,49900.0,Toyota,Auris,2022-11-08 22:29:38.772658,14,1600.0,5d,veteran,Region Hovedstaden
255,20.0,55000.0,"Ford Focus 1,5 EcoBoost Titanium stc. aut. 5d",5541139,Østjylland,269900.0,Ford,Focus,2022-11-08 22:29:38.772658,2,1500.0,5d,veteran,Region Midtjylland
256,16.9,107000.0,"Toyota Auris 1,3 T2 5d",5601026,Nordsjælland,74900.0,Toyota,Auris,2022-11-08 22:29:38.772658,12,1300.0,5d,veteran,Region Sjælland
257,23.3,127000.0,"Ford Fiesta 1,0 SCTi 100 Trend 5d",5395738,København,79900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,7,1000.0,5d,veteran,Region Hovedstaden
258,22.0,10000.0,"Ford Focus 1,0 EcoBoost mHEV Titanium X stc. DCT 5d",5585859,Syd- og Sønderjylland,319900.0,Ford,Focus,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Syddanmark
259,14.9,64053.0,"Toyota Verso 1,8 VVT-i T2 Premium 7prs 5d",5489915,Syd- og Sønderjylland,244900.0,Toyota,Verso,2022-11-08 22:29:38.772658,4,1800.0,5d,veteran,Region Syddanmark
260,13.0,58000.0,"Ford Focus 2,3 SCTi 350 RS 5d",5463196,København,399900.0,Ford,Focus,2022-11-08 22:29:38.772658,5,2300.0,5d,veteran,Region Hovedstaden
261,22.4,9000.0,"Ford Focus 1,0 EcoBoost mHEV ST-Line X stc. 5d",5585865,København,294900.0,Ford,Focus,2022-11-08 22:29:38.772658,1,1000.0,5d,veteran,Region Hovedstaden
262,22.4,9000.0,"Ford Focus 1,0 EcoBoost mHEV ST-Line X stc. 5d",5585844,København,294900.0,Ford,Focus,2022-11-08 22:29:38.772658,1,1000.0,5d,veteran,Region Hovedstaden
263,22.2,143000.0,"Ford Fiesta 1,0 SCTi 140 ST-Line 5d",5489861,Østjylland,109900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,5,1000.0,5d,veteran,Region Midtjylland
264,6.9,197000.0,"Toyota Land Cruiser 4,7 V8 LS aut. 5d",5503449,København,449990.0,Toyota,Land,2022-11-08 22:29:38.772658,15,4700.0,5d,veteran,Region Hovedstaden
